,0,1,2,3
118,1170.4978622927697,-33044.214507226185,3747.195305513283,33276.593129448665
119,1187.7048140974744,-33114.953016225,4183.753521562584,33399.319596683505
120,1204.0381402270432,-33186.78107398206,4615.901261504037,33527.879299942164
121,1219.4805872185254,-33259.64136093575,5043.1840378276975,33661.91589318812
122,1234.0158426757248,-33333.47546714466,5465.152490480928,33801.05432620289
123,1247.6285525005528,-33408.22395398812,5881.362859445982,33944.9029141241
124,1260.3043371120987,-33483.826416953234,6291.377451416507,34093.05543331355
125,1272.0298066362839,-33560.22154944229,6694.765100082175,34245.09322548123
126,1282.7925750500533,-33637.3472075331,7091.101619537363,34400.58729337835
127,1292.5812732651636,-33715.14047562373,7479.970250337163,34559.10037291142
128,1301.3855611377492,-33793.537732892495,7860.962097731574,34720.188968165756
129,1309.1961383909763,-33872.47472050285,8233.676561617149,34883.405337512646
130,1316.0047544392517,-33951.886609482215,8597.721757753961,35048.29942066519
131,1321.8042171036032,-34031.70806920313,8952.714929804964,35214.42069820503
132,1326.5884002090304,-34111.873336394245,9298.282851764603,35381.31997669382
133,1330.3522500557965,-34192.316284608365,9634.06222035347,35548.55109398364
134,1333.091790757829,-34272.97049407412,9959.700036966527,35715.67254072941
135,1334.8041284425856,-34353.76932185752,10274.853978773304,35882.248995371236
136,1335.4874543079547,-34434.6459722592,10579.192758579971,36047.852770985286
137,1335.1410465329543,-34515.53356737301,10872.396473074969,36212.0651733966
138,1333.7652710402178,-34596.36521773154,11154.156939092116,36374.477770805104
139,1331.3615811094576,-34677.07409296378,11424.178017537766,36534.69357590053
140,1327.9325158423133,-34757.593492390384,11682.175924641533,36692.32814204032
141,1323.4816974802118,-34837.856915481905,11927.879530203407,36847.01057554332
142,1318.013827578066,-34917.79813210564,12161.030642523881,36998.384466521944
143,1311.5346820378586,-34997.35125248683,12381.384279717591,37146.10874094577
144,1304.0511050073549,-35076.45079681035,12588.708927125446,37289.858436811155
145,1295.5710016503901,-35155.03176438929,12782.786780554701,37429.32540739496
146,1286.103329796369,-35233.02970232749,12963.413975091436,37564.218954606265
147,1275.6580904777984,-35310.38077360335,13130.400799245093,37694.26639542776
148,1264.2463173658462,-35387.02182450313,13283.57189420011,37819.21356436721
149,1251.8800651150896,-35462.89045133241,13422.766437965367,37938.82525472824
150,1238.5723966297614,-35537.9250663353,13547.83831422811,38052.88560136568
151,1224.33736926495,-35612.06496275175,13658.656265734982,38161.198407420736
152,1209.1900199773222,-35685.25037894418,13755.104032039266,38263.58741734198
153,1193.146349441061,-35757.42256152585,13837.080471469691,38359.89653829413
154,1176.2233051457958,-35828.523827424026,13904.499667192895,38449.990011843
155,1158.4387634943755,-35898.49762481273,13957.291017258305,38533.75253758568
156,1139.8115109194,-35967.28859285032,13995.399308531081,38611.08935017292
157,1120.361224038456,-36034.842620159136,14018.784774435671,38681.92625094975
158,1100.1084488690187,-36101.1069019852,14027.423136449628,38746.20959522155
159,1079.0745791249735,-36166.02999597776,14021.305629304394,38803.906235940216
160,1057.2818336176929,-36229.56187652962,14000.439009866846,38855.00342439809
161,1034.7532327855236,-36291.65398762092,13964.84554969267,38899.508668320384
162,1011.5125743765003,-36352.259294110605,13914.5630112598,38937.44954755886
163,987.5844083099486,-36411.33233142123,13849.644607907116,38968.87348741388
164,962.9940107435493,-36468.82925356484,13770.158947521084,38993.847489448766
165,937.7673573732492,-36524.70787945897,13676.189960029798,39012.457819511794
166,911.9310959942278,-36578.92773748399,13567.836808781145,39024.80965254838
167,885.5125183518978,-36631.450108234756,13445.213785898572,39031.026673670356
168,858.5395313126832,-36682.238065421225,13308.450191724973,39031.250634852695
169,831.0406273850207,-36731.256514874956,13157.690198481796,39025.640866552494
170,803.0448546217269,-36778.47223162038,12993.092698287153,39014.373743492135
171,774.5817859355276,-36823.85389497142,12814.831135693186,38997.64210382003
172,745.6814878601541,-36867.3721216167,12623.09332491909,38975.65462086191
173,716.3744887900164,-36908.99949665812,12418.0812519725,38948.6351267036
174,686.691746731991,-36948.71060257017,12200.010861867635,38916.82188690644
175,656.6646166033978,-36986.48204604938,11969.111831164375,38880.46682575134
176,626.3248171107088,-37022.292482725454,11725.627326067934,38839.834701538435
177,595.704397243964,-37056.122639708075,11469.813746343738,38795.20223163938
178,564.8357024223083,-37087.95533594556,11201.940455317399,38746.85716721164
179,533.7513403263957,-37117.77550037378,10922.289496243964,38695.097317737935
180,502.48414645375385,-37145.570187836245,10631.155295345134,38640.22952585363
181,471.06714943350363,-37171.32859275857,10328.844351827143,38582.568593269905
182,439.5335361370649,-37195.042060562715,10015.674915205664,38522.4361589905
183,407.9166166217017,-37216.704096809175,9691.976650277355,38460.15953145658
184,376.24978894394775,-37236.31037405725,9358.090290090888,38396.07047673365
185,344.56650388007347,-37253.858736436276,9014.367277282652,38330.5039653758
186,312.90022959085934,-37269.349201922974,8661.169394154693,38263.79688116166
187,281.2844162680099,-37282.78396232243,8298.868381884287,38196.286695487564
188,249.75246079955156,-37294.16738095281,7927.845549265967,38128.310111821316
189,218.33767149152575,-37303.50598803625,7548.4913713977,38060.20168525536
190,187.0732328832681,-37310.80847380079,7161.2050787337175,37992.29242284266
191,155.99217069341847,-37316.08567930049,6766.394236936406,37924.90837104105
192,125.127316933699,-37319.350584963744,6364.4743179694,37858.36919721938
193,94.51127522731404,-37320.61829688154,5955.868262883325,37792.986772779615
194,64.17638636860467,-37319.9060308504,5541.006036754247,37729.06376600695
195,34.15469416034008,-37317.23309418668,5120.324176243165,37666.892253261554
196,4.4779115647231595,-37312.620865331664,4694.265330252549,37606.75235755525
197,-24.82261279611345,-37306.09277126869,4263.277794163486,37548.91092389791
198,-53.715927754754254,-37297.674262776454,3827.815038143291,37493.620241039775
199,-82.17151229329981,-37287.39278754444,3388.335230020019,37441.11681936115
200,-110.15930778378406,-37275.27776117899,2945.300753225852,37391.620234660724
201,-137.64974974015496,-37261.36053613055,2499.17772031652,37345.33204745725
202,-164.61379904827118,-37245.674368575,2050.435482578717,37302.434807140664
203,-191.02297264093338,-37228.254383283966,1599.54613624129,37263.09114988372
204,-216.849373585544,-37209.13753652133,1146.9840258097804,37227.44299865421
205,-242.06572055261134,-37188.36257700501,693.2252450468279,37195.61087295414
206,-266.6453766339704,-37165.97000497535,238.74713612342163,37167.69331506349
207,-290.56237748027877,-37142.00202941331,-215.97221253213024,37143.76643859283
208,-313.79145872807,-37116.50252345361,-670.4544691593516,37123.88360406713
209,-336.3080826873765,-37089.516978040054,-1124.2215618354935,37108.07522508946
210,-358.0884642617541,-37061.092453871825,-1576.796181361375,37096.34870738936
211,-379.10959607330824,-37031.277531691616,-2027.7022833337512,37088.688521769545
212,-399.34927276619175,-37000.12226096813,-2476.4655888762923,37085.05641065059
213,-418.7861144628956,-36967.67810702704,-2922.6140835024266,37085.39172660199
214,-437.39958934856435,-36933.9978966864,-3365.6785135853793,37089.611899964766
215,-455.17003535946407,-36899.13576245381,-3805.192879913098,37097.613031439476
216,-472.07868095271306,-36863.14708534435,-4240.694927809113,37109.27060435826
217,-488.1076649353134,-36826.088436379745,-4671.726633303644,37124.440310298945
218,-503.2400553315569,-36788.0175168303,-5097.834684843884,37142.958980753014
219,-517.4598672688594,-36748.99309726315,-5518.570960036514,37164.6456167402
220,-530.7520798631411,-36709.07495546077,-5933.492996921376,37189.302507581815
221,-543.1026520859125,-36668.323813275674,-6342.164459280532,37216.71642950925
222,-554.4985375963009,-36626.80127248779,-6744.155595493331,37246.659914396805
223,-564.9276985223582,-36584.569749732305,-7139.043690455064,37278.89257866725
224,-574.3791181770843,-36541.692410566844,-7526.413510083934,37313.16250232149
225,-582.8428126957384,-36498.23310274747,-7905.8577379488415,37349.20764808121
226,-590.3098415821448,-36454.25628878404,-8276.977403559005,37386.75731079718
227,-596.7723171528504,-36409.826977846256,-8639.382301864935,37425.5335875522
228,-602.2234128691613,-36365.01065709217,-8992.691403529812,37465.25285926353
229,-606.6573705482532,-36319.87322249182,-9336.533255539769,37505.62727504926
230,-610.0695064457418,-36274.48090921902,-9670.546371731947,37546.36623115222
231,-612.4562162032848,-36228.900221684824,-9994.379612829762,37587.17783679572
232,-613.8149786559925,-36183.19786328661,-10307.692555585787,37627.77035996485
233,-614.1443584956212,-36137.44066594693,-10610.155850644214,37667.85364674853
234,-613.4440077867404,-36091.69551951663,-10901.451568746741,37707.14050852858
235,-611.7146663342688,-36046.02930111676,-11181.273534917855,37745.34807194962
236,-608.9581609019924,-36000.508804493926,-11449.327650278397,37782.19908723688
237,-605.1774032828902,-35955.200669463746,-11705.33220114892,37817.4231910386
238,-600.3763872233056,-35910.171311516846,-11949.018155118267,37850.75812054719
239,-594.5601842042129,-35865.48685166191,-12180.129443765962,37881.95087619259
240,-587.7349380840337,-35821.213046579694,-12398.42323174146,37910.75883069715
241,-579.9078586086662,-35777.415219161994,-12603.670171917389,37936.950782730026
242,-571.0872137955777,-35734.158189508744,-12795.654646348803,37960.307953798576
243,-561.2823212000094,-35691.506206456346,-12974.174992785214,37980.62492736286
244,-550.5035380725164,-35649.52287970931,-13139.043716497486,37997.710529456635
245,-538.7622504182436,-35608.27111264713,-13290.087687197027,38011.38865034586
246,-526.0708609694899,-35567.81303587728,-13427.14832084055,38021.49900695308
247,-512.4427760842684,-35528.20994160444,-13550.081746129437,38027.89784592715
248,-497.89239158470366,-35489.522218885395,-13658.758955528878,38030.45858734284
249,-482.43507755021943,-35451.809289838005,-13753.065940648343,38029.07240907825
250,-466.08716208158927,-35415.12954687151,-13832.903811841217,38023.64877194192
251,-448.86591405299254,-35379.54029100461,-13898.188901898231,38014.11588560839
252,-430.789524870298,-35345.09767133637,-13948.852853725886,38000.42111537637
253,-411.8770892548481,-35311.856625734,-13984.842691918042,37982.531329688136
254,-392.1485850730381,-35279.87082280005,-14006.120878145693,37960.43318824828
255,-371.6248522329953,-35249.19260518039,-14012.66535030707,37934.13337045671
256,-350.32757067065904,-35219.87293427284,-14004.469545397184,37903.65874372886
257,-328.2792374485056,-35191.961336394874,-13981.542406073158,37869.05647111998
258,-305.50314299111443,-35165.50585046724,-13943.908370908744,37830.394057502526
259,-282.023346482682,-35140.55297726877,-13891.607348348738,37787.75933337264
260,-257.86465045246115,-35117.14763031597,-13824.694674390894,37741.260375184764
261,-233.0525745749868,-35095.33308841932,-13743.241054040343,37691.025360940715
262,-207.61332871275025,-35075.15094996636,-13647.332486598387,37637.20235959294
263,-181.57378522980466,-35056.64108897983,-13537.070174864613,37579.95905266849
264,-154.96145060555153,-35039.84161299737,-13412.570418348245,37519.48238638516
265,-127.804436378683,-35024.78882281721,-13273.964490601338,37455.97815242107
266,-100.13142945198216,-35011.51717415233,-13121.398500803252,37389.67049541904
267,-71.97166178934569,-35000.05924123372,-12955.033239742332,37320.80134526588
268,-43.35487953704016,-34990.44568240105,-12775.044010357158,37249.629772189684
269,-14.311311601806544,-34982.70520771724,-12581.620443015949,37176.43126277459
270,15.128362280987822,-34976.864548640995,-12374.966295728738,37101.49691510771
271,44.93304395542666,-34972.948429789416,-12155.299239502901,37025.13255145765
272,75.07124969511284,-34970.97954282052,-11922.850629068038,36947.65774714238
273,105.51114346052918,-34970.978522463294,-11677.86525921176,36869.40477458632
274,136.22057052855658,-34972.96392472048,-11420.601106983066,36790.71746199656
275,167.16709145863507,-34976.9522072672,-11151.32906003461,36711.949966612956
276,198.3180163596739,-34982.95771206618,-10870.332631390209,36633.46546311023
277,229.64043942152682,-34990.9926502178,-10577.907660937663,36555.634748453456
278,261.1012736745556,-35001.06708906111,-10274.362003961247,36478.83476533363
279,292.6672859405367,-35013.18894153933,-9960.015207042057,36403.44704723305
280,324.30513193804427,-35027.36395784114,-9635.198171666889,36329.85608918597
281,355.98139150516914,-35043.595719326535,-9300.25280590033,36258.44764940104
282,387.66260390240825,-35061.885634743754,-8955.531664486332,36189.60698808336
283,419.3153031584088,-35082.23293874112,-8601.397577758338,36123.71705102096
284,450.9060534212503,-35104.634692675536,-8238.223269748356,36061.15660676227
285,482.40148427788995,-35129.08578771668,-7866.390965897283,36002.29834748251
286,513.7683260045095,-35155.57895024361,-7486.2919907788155,35947.50696489002
287,544.9734447104814,-35184.10474952818,-7098.3263562608645,35897.137213727765
288,575.9838773388483,-35214.65160769704,-6702.902340537709,35851.53197654487
289,606.7668664863645,-35247.20581196171,-6300.43605847562,35811.02034441343
290,637.2898950062719,-35281.75152910393,-5891.351023724687,35775.91572911093
291,667.5207203573088,-35318.27082220082,-5476.077703057057,35746.51402294141
292,697.4274086626249,-35356.74366957228,-5055.053063401015,35723.091822797105
293,726.9783684426565,-35397.14798593058,-4628.720112047203,35705.904735235636
294,756.1423839863066,-35439.459645709816,-4197.527430511057,35695.18577924266
295,784.8886483251895,-35483.65250855063,-3761.928702541797,35691.14390294669
296,813.1867957761132,-35529.698446913135,-3322.3822367745047,35693.962629843176
297,841.0069340174099,-35577.56737578904,-2879.350484527757,35703.79884906681
298,868.3196756652333,-35627.22728448151,-2433.299553254126,35720.78176293344
299,895.0961693164877,-35678.64427041915,-1984.69871615511,35745.01200337392
300,921.3081300255643,-35731.78257496849,-1534.0199184770106,35776.56092703095
301,946.9278691827258,-35786.60462120709,-1081.7372810064946,35815.47009672154
302,971.928323762544,-35843.07105361735,-628.3266012888356,35861.750954730036
303,996.2830849115225,-35901.140779659094,-174.26485309305122,35915.38469103743
304,1019.9664258446958,-35960.7710131771,279.9703153493579,35976.322307171504
305,1042.9533290217228,-36021.91731959759,733.9010838039342,36044.484873933914
306,1065.219512573792,-36084.53366286599,1187.0499626629544,36119.76397888468
307,1086.7414559534118,-36148.57245407648,1638.940295216359,36202.02235719696
308,1107.49642477998,-36213.984601741766,2089.0967590354026,36291.094697386885
309,1127.4624948549078,-36280.71956365018,2537.0458659419364,36386.78861151979
310,1146.6185753209143,-36348.72540025514,2982.316460037257,36488.885757833625
311,1164.944430941039,-36417.94882954075,3424.4402132667506,36597.14310233064
312,1182.420703473827,-36488.33528330541,3862.9521179989692,36711.29430478946
313,1199.0289321221157,-36559.82896480415,4297.390976101246,36831.05121385045
314,1214.7515730338223,-36632.372907688645,4727.2998839973325,36956.1054553289
315,1229.572017834125,-36705.90903618282,5152.226713196904,37086.130097702946
316,1243.4746111694685,-36780.378226430235,5571.724585791552,37220.78137879161
317,1256.4446672448657,-36855.72036894878,5985.352344417432,37359.70047795909
318,1268.46848533701,-36931.87443212631,6392.67501618978,37502.51531872569
319,1279.5333642668306,-37008.77852669054,6793.26427012205,37648.84238740442
320,1289.6276158161945,-37086.369971084874,7186.69886754831,37798.288554278246
321,1298.740577074574,-37164.585357681026,7572.565105075084,37950.45288485369
322,1306.8626217026572,-37243.3606197588,7950.457249597355,38104.928429838044
323,1313.985170100981,-37322.631099181956,8319.977964920692,38261.303983654754
324,1320.1006984728665,-37402.33161469887,8680.738729541563,38419.16580250766
325,1325.2027467720652,-37482.39653079579,9032.360245145917,38578.09927419904
326,1329.285925526732,-37562.75982702988,9374.472835397017,38737.690533078116
327,1332.3459215325145,-37643.355167768954,9706.71683459311,38897.52801462318
328,1334.3795024087387,-37724.1159722641,10028.742965786081,39057.20394522737
329,1335.3845200128878,-37804.97548498128,10340.212707964021,39216.315763751525
330,1335.359912709759,-37885.86684611748,10640.79865191124,39374.46747231932
331,1334.3057064929062,-37966.72316222713,10930.184844371972,39531.27091465328
332,1332.223014957182,-38047.4775768839,11208.067120155883,39686.34698098307
333,1329.1140381224084,-38128.06334130357,11474.153421836234,39839.32673919863
334,1324.98206010942,-38208.41388485302,11728.164106704779,39989.85249247163
335,1319.8314456709313,-38288.46288537118,11969.832240660751,40137.57876403346
336,1313.667635580896,-38368.14433922738,12198.903878725052,40282.173210179855
337,1306.4971408872277,-38447.39263104338,12415.138331884906,40423.3174628777
338,1298.327536033953,-38526.1426030051,12618.308419988465,40560.707903583985
339,1289.1674508600613,-38604.329623691134,12808.200710423875,40694.05637005798
340,1279.026561483504,-38681.88965634517,12984.615742331787,40823.09079806004
341,1267.915580079973,-38758.759326520274,13147.36823611597,40947.555799893154
342,1255.8462435672568,-38834.875989023494,13296.287288031814,41067.213181760846
343,1242.8313012071228,-38910.177794090196,13431.216549648494,41181.84240189505
344,1228.884501137828,-38984.603752718125,13552.014391996245,41291.240971354375
345,1214.0205758514778,-39058.093801092204,13658.55405422648,41395.224799313924
346,1198.2552266315815,-39130.588864032055,13750.723776628645,41493.62848456616
347,1181.6051069672408,-39202.03091739518,13828.426917864286,41586.30555483298
348,1164.0878049614817,-39272.36304936987,13891.58205629536,41673.12865535727
349,1145.7218247523333,-39341.529520593154,13940.123075300478,41753.98968809976
350,1126.5265669662535,-39409.47582303023,13973.999232489794,41828.79990271907
351,1106.5223082245761,-39476.14873755322,13993.175212745957,41897.48994036076
352,1085.7301797246037,-39541.49639015836,13997.631165035791,41960.00983112912
353,1064.172144917987,-39605.468306762355,13987.362722954296,42016.32894596419
354,1041.8709763099605,-39668.015466519915,13962.38100897965,42066.43590349979
355,1018.8502314039575,-39729.09035360616,13922.712622435283,42110.338432336925
356,995.134227816988,-39788.64700740927,13868.399611171772,42148.063189033266
357,970.7480175920933,-39846.64107108029,13799.499426998951,42179.655531984914
358,945.7173607349981,-39903.02983838879,13716.084864915287,42205.179251263704
359,920.0686980029188,-39957.77229883497,13618.243986198942,42224.716254372055
360,893.8291229742653,-40010.829180970475,13506.080025441684,42238.36620779159
361,867.0263534287466,-40062.16299388219,13379.711281623824,42246.246134130495
362,839.6887020681156,-40111.738066795246,13239.270993345097,42248.48996462241
363,811.8450466084674,-40159.520586753235,13084.907198343073,42245.24804669526
364,783.524799275708,-40205.478634336076,12916.7825774473,42236.686606316325
365,754.7578757363849,-40249.582217377574,12735.074283133497,42222.987164829436
366,725.5746634967252,-40291.80330264722,12539.973752858628,42204.3459100352
367,696.0059898032515,-40332.115845462664,12331.686507373492,42180.97302132562
368,666.0830890788867,-40370.49581720162,12110.431934225333,42153.09194877352
369,635.8375699289418,-40406.92123068413,11876.44305667849,42120.93864619557
370,605.301381751836,-40441.372163398395,11629.966288296473,42084.760758357144
371,574.5067809898403,-40473.83077854564,11371.261173444082,42044.816762669194
372,543.4862970554635,-40504.28134388173,11100.600113982591,42001.375065942346
373,512.2726979695011,-40532.71024833569,10818.26808244605,41954.713057012945
374,480.8989557470299,-40559.10601638754,10524.562322000538,41905.116116339246
375,449.3982115679133,-40583.45932019031,10219.792033502325,41852.87658398333
376,417.8037407686196,-40605.7629894234,9904.278049984472,41798.292687745416
377,386.14891769231883,-40626.01201886675,9578.35249891446,41741.667433599265
378,354.46718043440137,-40644.203573688115,9242.358452578477,41683.30746098917
379,322.7919955206453,-40660.33699243756,8896.64956696027,41623.521865986455
380,291.1568225553625,-40674.413787746176,8541.58970949489,41562.62099576332
381,259.595078876843,-40686.43764472825,8177.552576088833,41500.91521831819
382,228.14010425746045,-40696.414417088505,7804.921297810036,41438.71367187438
383,196.82512568569294,-40704.352120938674,7424.0880376612795,41376.32299886508
384,165.68322226730956,-40710.260926329815,7035.453577861865,41314.04606990516
385,134.74729028274805,-40714.15314650927,6639.42689807143,41252.18070362443
