,0,1,2,3
141,1324.516387836661,-34839.2392050539,11985.105665102941,36866.91863788314
142,1319.08261159193,-34919.274491336466,12215.890082758193,37017.8832519032
143,1312.637559568646,-34998.92377280844,12433.778687880567,37165.125253076156
144,1305.1880355430467,-35078.121547357754,12638.541464434744,37308.32155763062
145,1296.7419036711317,-35156.80278950963,12829.96225278256,37447.16615917731
146,1287.3080801867986,-35234.903019071295,13007.838977873847,37581.370753752024
147,1276.896523989342,-35312.358369201036,13171.983862568723,37710.66529781236
148,1265.518226130252,-35389.105653829865,13322.223625866221,37834.79850212221
149,1253.1851982104142,-35465.08243436437,13458.399665829902,37953.53826433689
150,1239.9104596999562,-35540.22708560062,13580.368227017392,38066.67204295008
151,1225.708024194129,-35614.47886077936,13688.000552237092,38174.00717508599
152,1210.5928846197314,-35687.77795571383,13781.183018471838,38275.371140424526
153,1194.5809974076944,-35760.06557192262,13859.817256826052,38370.6117733375
154,1177.6892656485327,-35831.28397870079,13923.820256369743,38459.59742509555
155,1159.935521248447,-35901.3765740638,13973.12445176972,38542.21707778155
156,1141.3385061049153,-35970.2879444999,14007.67779461554,38618.38041132121
157,1121.9178523216442,-36037.96392346789,14027.44380836487,38688.01782481709
158,1101.6940614837633,-36104.35164857852,14032.401626850273,38751.08041315175
159,1080.6884830151437,-36169.39961739914,14022.546016306782,38807.53989961069
160,1058.923291640691,-36233.05774182266,13997.887380896907,38857.38852506827
161,1036.4214639774036,-36295.277400943574,13958.45175172748,38900.638894081705
162,1013.2067542788974,-36356.011492384976,13904.280759369605,38937.3237780503
163,989.3036693590245,-36415.214482022646,13835.431589911037,38967.495875421955
164,964.7374427210332,-36472.84245205355,13751.976924587152,38991.22752876709
165,939.5340079195984,-36528.85314735802,13654.004863054357,39008.61039839278
166,913.7199711838334,-36583.20602010682,13541.618830386906,39019.75509204036
167,887.3225833301933,-36635.86227256574,13414.937467895328,39024.790750096734
168,860.3697109949046,-36686.78489805279,13274.094507881653,39023.86458565791
169,832.8898072163047,-36735.938720004684,13119.238632463725,39017.14137871242
170,804.9118813981411,-36783.29042911122,12950.533316617617,39004.802923665484
171,776.4654686855389,-36828.80861847859,12768.15665560383,38987.04742940435
172,747.580598785959,-36872.463816784344,12572.301176959432,38964.08887111217
173,718.287764268076,-36914.22851938901,12363.173637254684,38936.156293076485
174,688.6178883720248,-36954.07721737168,12140.994803828611,38903.49306180935
175,658.602292365011,-36991.98642445866,11905.999221734033,38866.35606890326
176,628.2726624767353,-37027.934701817,11658.434966137982,38825.01488319236
177,597.6610164495476,-37061.9026806866,11398.56338043897,38779.75085197367
178,566.7996697386303,-37093.87308282698,11126.658800377501,38730.85615127182
179,535.7212013979047,-37123.83073875721,10843.008264431131,38678.6327854029
180,504.458419687662,-37151.76260376975,10547.911210799743,38623.39153641188
181,473.0443274402347,-37177.65777170115,10241.679161300977,38565.45086432261
182,441.5120872202628,-37201.50748644529,9924.635392509446,38505.135759551056
183,409.8949863163403,-37223.30515119681,9597.114594486973,38442.77654928994
184,378.226401600995,-37243.04633541508,9259.462517464075,38378.70766017356
185,346.5397642960937,-37260.72877950138,8912.03560684563,38313.26634007449
186,314.86852468088034,-37276.35239718424,8555.200626926162,38246.791342462384
187,283.2461167798925,-37289.919275610475,8189.334273711886,38179.62157736518
188,251.7059230680345,-37301.433673141946,7814.822777258153,38112.09473360744
189,220.28123923007462,-37310.902014860134,7432.061493942361,38044.54587764968
190,189.00523901175887,-37318.33288578345,7041.45448910243,37977.306035007554
191,157.91093919965564,-37323.7370218044,6643.414110481706,37910.70076087857
192,127.03116476669078,-37327.12729835612,6238.3605529303895,37845.04870723332
193,96.39851422017064,-37328.51871682035,5826.721414823072,37780.66019422515
194,66.04532518888682,-37327.928388691056,5408.931246660832,37717.835794320585
195,36.00364028560483,-37325.37551751053,4985.431092334037,37656.864938038845
196,6.3051732810014745,-37320.88137859704,4556.668023530553,37598.02455059557
197,-23.018724375262405,-37314.46929658531,4123.094667780479,37541.57772905874
198,-51.93709665097336,-37306.164620803684,3685.1687306359454,37487.77246983034
199,-80.41941561037764,-37295.99469851387,3243.352512490163,37436.84045635072
200,-108.43561364126553,-37283.98884604156,2798.1124205459355,37388.995916874665
201,-135.95611519611364,-37270.17831782843,2349.9184764487445,37344.43456197915
202,-162.95186801377264,-37254.596273438074,1899.2438201042523,37303.33261112684
203,-189.39437378874217,-37237.27774255079,1446.5642102040035,37265.845917125436
204,-215.2557182556632,-37218.259587984256,992.3575219864848,37232.10919669025
205,-240.5086006572576,-37197.580466778934,537.103242763929,37202.23537454264
206,-265.1263625646131,-37175.28078938942,81.28196574730791,37176.31504756797
207,-289.08301601939075,-37151.40267702478,-374.62511729616324,37154.41607452746
208,-312.353270968245,-37125.98991718296,-830.1367240174081,37136.58329568322
209,-334.9125619604889,-37099.0879174261,-1284.7719895553992,37122.83838547662
210,-356.73707408083374,-37070.74365744563,-1738.0509741664625,37113.179840117045
211,-377.8037680898104,-37041.005639467774,-2189.4951698768514,37107.58310061679
212,-398.0904047453525,-37009.92383705171,-2638.6280056240334,37106.000810472455
213,-417.5755682798428,-36977.549642334576,-3084.9753503530255,37108.363205870824
214,-436.23868900786397,-36943.93581177886,-3528.0660135371572,37114.57863501214
215,-454.06006504076333,-36909.13641047962,-3967.432242594414,37124.534201921444
216,-471.0208830851321,-36873.20675509018,-4402.610216674698,37138.09652898084
217,-487.1032383032185,-36836.20335542655,-4833.140536296327,37155.112631382166
218,-502.2901532143345,-36798.18385481245,-5258.56870831522,37175.41089578792
219,-516.5655956172791,-36759.20696922753,-5678.445625714564,37198.80215471028
220,-529.9144955148768,-36719.33242532337,-6092.328041708676,37225.080847484416
221,-542.3227610227506,-36678.62089737252,-6499.7790376603225,37254.0262582275
222,-553.7772932455472,-36637.133943217115,-6900.368484317813,37285.40382084004
223,-564.2660001049,-36594.93393928487,-7293.673495884725,37318.96648092052
224,-573.7778091045394,-36552.08401474077,-7679.278876443031,37354.45610442043
225,-582.3026790190717,-36508.64798484428,-8056.7775582583545,37391.604922957275
226,-589.8316104940868,-36464.69028358217,-8425.771031504624,37430.137005916135
227,-596.3566555464078,-36420.27589564817,-8785.869764954521,37469.7697497928
228,-601.8709259544481,-36375.470287841374,-9136.693617191542,37510.21537564892
229,-606.368600529825,-36330.339339955586,-9477.872237909669,37551.18242604581
230,-609.8449312625477,-36284.94927523276,-9809.045458876919,37592.37725338362
231,-612.2962483332964,-36239.3665904538,-10129.863674150178,37633.5054921793
232,-613.7199639875003,-36193.65798574071,-10439.988209139769,37674.27350845596
233,-614.1145752671222,-36147.89029414398,-10739.091678134291,37714.389820072625
234,-613.4796655972709,-36102.13041108969,-11026.85832990826,37753.56648248342
235,-611.8159052259613,-36056.44522376075,-11302.984381047665,37791.52043506789
236,-609.1250505165613,-36010.901540486884,-11567.17833664163,37827.97480380729
237,-605.4099420936711,-35965.566020217804,-11819.161298001603,37862.66015668749
238,-600.6745018443936,-35920.505102154086,-12058.667257083205,37895.31570877982
239,-594.9237287781583,-35875.78493561009,-12285.4433773,37925.6904744799
240,-588.1636937494733,-35831.47131018279,-12499.250260432671,37953.54436486826
241,-580.4015330491743,-35787.62958630043,-12699.862199351857,37978.649228590766
242,-571.6454408709355,-35744.32462622421,-12887.067416287897,38000.78983504049
243,-561.9046606609971,-35701.62072557589,-13060.668286395896,38019.76479895438
244,-551.1894753602378,-35659.5815454635,-13220.48154638017,38035.38744581798
245,-539.5111965488995,-35618.27004527696,-13366.338487957722,38047.48661770098
246,-526.8821525054162,-35577.74841622441,-13498.08513595667,38055.907419326126
247,-513.3156751919579,-35538.078015679566,-13615.582410861483,38060.51190430688
248,-498.8260861804265,-35499.31930240922,-13718.706275633522,38061.17970157736
249,-483.4286815337617,-35461.53177274941,-13807.347866651815,38057.808582084435
250,-467.1397156585166,-35424.77389779761,-13881.41360863592,38050.314965819285
251,-449.9763841457503,-35389.10306168718,-13940.825313429486,38038.634369237836
252,-431.9568056183487,-35354.57550100929,-13985.52026254028,38022.72179305962
253,-413.10000260394065,-35321.24624544629,-14015.451273349516,38002.552050345774
254,-393.4258814535986,-35289.16905967912,-14030.586748920605,37978.12003464361
255,-372.95521132752157,-35258.39638663017,-14030.910711354742,37949.44092785032
256,-351.7096022698882,-35228.9792921014,-14016.422818658128,37916.55034729608
257,-329.71148239602036,-35200.967410866324,-13987.138365102945,37879.50443138125
258,-306.9840742159486,-35174.40889427258,-13943.088265081906,37838.379862927126
259,-283.55137011936057,-35149.35035941057,-13884.319020473142,37793.27382921946
260,-259.4381070478241,-35125.8368399017,-13810.892671550106,37744.30391754312
261,-234.66974038101426,-35103.91173835821,-13722.8867314882,37691.607944829695
262,-209.27241706451622,-35083.616780564895,-13620.394104537309,37635.343719873126
263,-183.27294800757346,-35064.991971430834,-13503.522987946604,37575.6887364155
264,-156.69877977991155,-35048.075552757895,-13372.396757745168,37512.839795274944
265,-129.57796563752356,-35032.90396287042,-13227.153838498984,37447.01255358295
266,-101.9391359080035,-35019.51179814881,-13067.947557181828,37378.440999129
267,-73.81146776668665,-35007.931776507525,-12894.945981314278,37307.37684778163
268,-45.22465443550499,-34998.19470285613,-12708.331741541759,37234.08886197531
269,-16.208873837079345,-34990.32943657983,-12508.301838838906,37158.8620883293
270,13.205243262880211,-34984.362861073816,-12295.067436543675,37081.997012605556
271,42.986645591205345,-34980.31985536352,-12068.853637440961,37003.80863042628
272,73.10389414682619,-34978.223267840935,-11829.899246130817,36924.62543246545
273,103.52519538962757,-34978.09389214442,-11578.45651693228,36844.7883032084
274,134.21843480358297,-34979.95044520775,-11314.79088758887,36764.649332848196
275,165.15121079873185,-34983.809547501456,-11039.180699056822,36684.57054245982
276,196.29086891619409,-34989.6857054872,-10751.916901672124,36604.92252326807
277,227.60453630014692,-34997.591296303974,-10453.302748006088,36526.08299160407
278,259.05915640034937,-35007.53655470202,-10143.653472734124,36448.4352620277
279,290.6215238685711,-35019.529562238444,-9823.295959855526,36372.36664207516
280,322.25831961212333,-35033.576238745816,-9492.568397615392,36298.26675316579
281,353.9361459674463,-35049.6803360829,-9151.819921493281,36226.52578336018
282,385.6215619566546,-35067.84343417395,-8801.410245635192,36157.53267888664
283,417.2811185897971,-35088.06493934081,-8441.709283118185,36091.67328262868
284,448.8813941755796,-35110.34208492969,-8073.096755448369,36029.328429068075
285,480.3890296032706,-35134.66993423178,-7695.961791704513,35970.87200647976
286,511.77076355854604,-35161.04138569474,-7310.702517750443,35916.668998447145
287,542.9934676360807,-35189.44718041952,-6917.725635950057,35867.07351797344
288,574.0241813118503,-35219.875911934585,-6517.445995828291,35822.42684857266
289,604.830146738199,-35252.31403823725,-6110.286156131541,35783.05550769407
290,635.3788433249484,-35286.745896089466,-5696.675938749843,35749.26934862953
291,665.6380220700521,-35323.15371755279,-5277.051974971502,35721.35971763728
292,695.5757396035312,-35361.517648745306,-4851.85724454953,35699.597683356864
293,725.1603919087847,-35401.81577080054,-4421.54060806603,35684.23235565635
294,754.3607476856478,-35444.024123006304,-3986.556333088572,35675.48931082502
295,783.1459813199864,-35488.116728099056,-3547.3636146186527,35673.569139484236
296,811.4857054250309,-35534.06561968698,-3104.4260903384297,35678.646132731876
297,839.3500029200935,-35581.84087177301,-2658.2113511674374,35690.867120862364
298,866.7094586127965,-35631.41063034645,-2209.190447646134,35710.35047752942
299,893.5351902514805,-35682.74114700991,-1757.8373926672243,35737.18530046527
300,919.7988790150074,-35735.796814606154,-1304.6286610797918,35771.43077787026
301,945.4727994077813,-35790.54020480709,-850.0426866942861,35813.11574738416
302,970.5298485284029,-35846.9321076253,-394.5593572198268,35862.23845219303
303,994.9435746811013,-35904.931572806454,61.34049233376297,35918.766496369455
304,1018.6882052996896,-35964.495953058744,517.1755872534935,35982.63699904784
305,1041.7386741546038,-36025.58094907393,972.4647211851399,36053.75694456068
306,1064.0706478142936,-36088.140656292264,1426.727264123048,36132.00372326543
307,1085.6605513330264,-36152.127613362085,1879.4836697914784,36217.225855531105
308,1106.4855931379816,-36217.49285224276,2330.2559818817977,36309.243889279394
309,1126.5237890893804,-36284.185949898274,2778.5683386113274,36407.85145963042
310,1145.7539856882331,-36352.155081526726,3223.9474750710037,36512.81649762322
311,1164.1558824072276,-36421.34707526967,3665.923222831838,36623.88257369084
312,1181.7100531211497,-36491.707468343426,4104.029006282139,36740.770360584494
313,1198.3979666142493,-36563.18056453322,4537.802335172346,36863.17919976709
314,1214.2020061428825,-36635.70949298939,4966.785292846927,36990.78875492755
315,1229.1054880327827,-36709.23626826357,5390.525019648139,37123.26073619291
316,1243.0926792913278,-36783.70185152159,5808.574190981322,37260.240678813054
317,1256.1488142162148,-36859.046212868314,6220.491489537096,37401.35976053841
318,1268.2601099830035,-36935.20839471872,6625.8420711718945,37546.236642571595
319,1279.4137811950768,-37012.12657614834,7024.1980239549775,37694.47931981646
320,1289.5980533806573,-37089.73813815506,7415.138819897478,37845.68696713732
321,1298.8021754226354,-37167.97972976341,7798.251758886556,37999.451769439554
322,1307.016430908078,-37246.7873349016,8173.132404355831,38155.3607245585
323,1314.2321483854487,-37326.09633998065,8539.38501023253,38312.99740916065
324,1320.4417105186992,-37405.84160210427,8896.622938710194,38471.94369909294
325,1325.6385621285801,-37485.957517837596,9244.469068406415,38631.781436833204
326,1329.8172171126741,-37566.378092461964,9582.55619247435,38792.09403987705
327,1332.9732642368463,-37647.03700964287,9910.527406247842,38952.46804502353
328,1335.103371792005,-37727.867701437375,10228.036484011016,39112.4945845799
329,1336.2052911112478,-37808.80341856715,10534.748244494513,39271.770791482384
330,1336.2778589436884,-37889.777300882946,10830.33890471256,39429.90113121941
331,1335.3209986824522,-37970.7224479461,11114.496421767362,39586.49865923936
332,1333.3357204455463,-38051.57198965255,11386.92082225993,39741.18620322679
333,1330.3241200095204,-38132.25915682489,11647.324518959656,39893.59747023943
334,1326.2893765970416,-38212.71735169784,11895.43261439836,40043.37807921449
335,1321.2357495207193,-38292.880218222745,12130.983191068191,40190.186519782976
336,1315.1685736867248,-38372.68171211692,12353.727587917172,40333.695038678416
337,1308.0942539629493,-38452.05617058393,12563.430662850462,40473.590455298676
338,1300.0202584176495,-38530.938381631044,12759.871040960166,40609.57490818241
339,1290.9551104357156,-38609.263652910886,12942.841348221717,40741.3665343025
340,1280.908379720883,-38686.96788001449,13112.14843041013,40868.70008316412
341,1269.8906721933902,-38763.987614143654,13267.613557004948,40991.327467731855
342,1257.9136187937465,-38840.26012909125,13409.07260986869,41109.018254204915
343,1244.9898632044255,-38915.7234874587,13536.376256499643,41221.56009261845
344,1231.1330485024503,-38990.31660604074,13649.390107676008,41328.75909017756
345,1216.357802756957,-39063.979320308434,13747.994859325107,41430.44012913503
346,1200.679723586947,-39136.65244792239,13832.086418467743,41526.447130907574
347,1184.115361695518,-39208.277851209146,13901.576013104917,41616.643267995016
348,1166.6822033979724,-39278.798498534685,13956.390285930745,41700.91112512338
349,1148.3986521622314,-39348.15852451042,13996.471371772757,41779.15281088338
350,1129.2840091810504,-39416.303288967974,14021.77695867778,41851.29002098032
351,1109.358452996546,-39483.17943464053,14032.280332578925,41917.26405405459
352,1088.6430181985365,-39548.73494348993,14027.970405496537,41977.03578087644
353,1067.159573219195,-39612.919191619985,14008.851727243307,42030.585567565155
354,1044.9307972474405,-39675.68300271801,13974.944480621205,42077.91315333554
355,1021.9801562874534,-39736.97869996828,13926.284460115367,42119.03748313378
356,998.331878386585,-39796.7601563824,13862.923034107314,42153.996495393076
357,974.0109280587952,-39854.98284349378,13784.927090647445,42182.84686501881
358,949.0429799306521,-39911.60387836441,13692.3789668441,42205.66370160412
359,923.4543916376791,-39966.58206885465,13585.376361943656,42222.540202782526
360,897.272175999683,-40019.8779571081,13464.032234193433,42233.58726254555
361,870.5239725044369,-40071.4538612056,13328.474681596355,42238.93303429182
362,843.238018129807,-40121.27391494449,13178.846806683137,42238.72244833225
363,815.4431175351326,-40169.30410570109,13015.306565444816,42233.11668355464
364,787.1686126533408,-40215.51231033644,12838.026600585144,42222.2925929526
365,758.4443517158699,-40259.86832910733,12647.194059268775,42206.442082749796
366,729.3006577431206,-40302.34391754699,12443.010395557696,42185.77144490282
367,699.7682965336908,-40342.91281628156,12225.691157744463,42160.50064284673
368,669.8784441861909,-40381.550778751065,11995.465760806766,42130.86255045728
369,639.6626541879131,-40418.23559680548,11752.577244223432,42097.1021443457
370,609.1528241051193,-40452.947124149,11497.282015407685,42059.47564977632
371,578.3811619100884,-40485.66729760761,11229.849579028354,42018.24964070529
372,547.3801519804878,-40516.38015619766,10950.562252504917,41973.70009468185
373,516.1825208069528,-40545.071857975214,10659.714867976609,41926.11140363153
374,484.82120244507297,-40571.73069464843,10357.614461060231,41875.775341853456
375,453.32930374827106,-40596.347103937514,10044.579946725347,41822.98999291143
376,421.7400694182539,-40618.91367966921,9720.9417826288,41768.05863747835
377,390.0868469099538,-40639.42517959522,9387.041620264225,41711.28860460467
378,358.40305122798793,-40657.87853092622,9043.23194429457,41652.99008932
379,326.7221296518156,-40674.272833575655,8689.875700448576,41593.47493993981
380,295.0775264268243,-40688.609361109964,8327.345912373934,41533.05541893034
381,263.5026474586025,-40700.89155940412,7956.025287851404,41472.04294167966
382,232.03082504772178,-40711.12504300389,7576.305814786221,41410.74679802375
383,200.69528270217842,-40719.31758919892,7188.58834740237,41349.47286187519
384,169.52910006471583,-40725.47912981246,6793.28218307741,41288.52229479128
385,138.56517799199844,-40729.62174071678,6390.804630263978,41228.19024978691
